TargetRotX,TargetRotY
-3.7214160000000014,20.440111
5.727247000000002,-21.815184000000002
1.6929499999999997,4.046256
-15.728773999999998,29.26589100000001
11.270932,-33.446466
-12.238399,1.1226330000000075
9.769912,-14.178065000000004
-14.677259999999999,-5.832189999999997
19.750413,48.466713
-19.628951,-43.88981100000001
6.188947000000001,5.300702999999999
9.304683999999998,-10.276221
-14.340149,21.312698000000005
-0.992667,-19.051863999999995
6.515477,9.816609
4.771310000000001,32.574141999999995
-3.216277999999999,6.507752999999994
2.7476700000000003,-29.31755600000001
-11.527583,-17.886059000000003
0.37462399999999996,50.228989
6.329051,-11.320197000000007
-8.167152,-38.11056599999999
9.106339,40.109042
4.094422,-7.124636999999993
-2.7063179999999996,-9.865274999999997
-1.2559320000000005,12.337864999999994
-9.041965000000001,5.485987999999992
10.149253000000002,-31.955516000000003
-9.104909000000001,31.04395799999999
11.151237,1.1935760000000073
-7.978098,9.669826
10.825385,-10.845461
-0.679136999999999,-3.465011000000004
-15.845045,7.457370999999995
11.895199999999999,-31.595375000000004
3.890262999999999,37.663943
-11.07683,-45.448953999999986
10.50867,16.635021999999992
2.1872100000000003,-3.064662999999996
-9.861730999999999,-13.214532000000005
-2.3481390000000006,34.39598599999999
6.588927999999999,-38.135843
1.543978000000001,3.3960440000000034
1.537305,49.418977
-10.270754,-36.75182000000001
2.5133779999999994,15.792261999999994
11.110724999999999,-8.47979199999999
-20.871902000000002,29.130824000000004
3.7537070000000003,-47.498828
13.408181,45.646705999999995
1.0686099999999978,0.20299099999999726
-9.379107000000001,4.200902999999997
3.5631069999999996,-0.054721000000000686
0.6293089999999992,-15.18625800000001
-0.04534400000000005,7.851934
-10.001337999999999,-42.757670000000005
-2.237848,17.154385000000005
0.42183600000000004,-7.505790000000005
1.0865529999999999,27.26039499999999
14.768553,13.333076000000005
-11.678273,3.6610569999999996
10.552109,-1.9866350000000068
4.905154999999999,-24.908444000000003
-6.568230000000002,18.743577000000002
-2.3125459999999993,-4.876638
-11.442323,-19.647979000000007
18.406123,-20.068296999999994
-18.259695,7.5768990000000045
9.274285,8.765537999999992
-6.091817,0.5448369999999869
-0.9208730000000002,23.252001000000007
8.897863000000001,-13.940342999999999
-6.922872,3.111009999999993
12.421646,-20.775803999999994
3.8053229999999996,32.459942
-0.7923049999999989,-32.518077000000005
-14.806617,35.51492399999999
16.881191,-32.874031
0.22835699999999903,22.875529999999998
-13.731781000000002,-20.99185200000001
12.926192,1.5799769999999995
-0.1464029999999994,19.664381000000006
-12.752406,-31.996366999999992
3.358929,33.226933
-8.633335,-25.752829000000006
8.091954000000001,23.23727000000001
-0.025738999999999734,-10.325290999999993
-6.758973999999999,30.358322
14.423205999999999,-27.04309599999999
-3.288397999999999,22.322788000000003
4.987166,-41.59492399999999
-2.6345720000000004,0.9963520000000017
2.0868470000000006,37.71541499999999
-15.615022,-11.283625
12.625395999999999,18.325741000000008
-14.434263,-33.897035
7.508691,12.107208
-6.616778,-28.03881700000001
2.557589,11.023595
2.179223,-3.333438000000001
9.745284,36.02002400000001
-3.3922030000000003,-2.8748080000000016
-11.591251,9.445314999999994
7.682459,-28.407033999999996
2.7627810000000004,11.042918
7.203574,-28.339039999999997
-10.410371999999999,17.392226000000008
8.210469,24.664795999999996
0.5381049999999998,-17.882331000000008
-12.667226000000001,-6.657011999999995
0.005394000000000343,0.8760130000000004
-1.23354,24.787378000000004
0.22119899999999992,-14.978662
-5.601417,-34.547872
16.773756,33.82493799999999
-3.9783939999999998,-30.353407000000004
-2.659046,45.665221
5.03673,-41.307725000000005
-1.6504270000000005,-0.21072599999999397
-12.608375,16.448947000000004
19.702982,20.162836999999996
-13.448644,7.813158000000001
5.165121000000001,-48.53483200000001
0.7527280000000012,45.847916
-6.460718,-10.119519999999994
2.3898350000000006,13.44503300000001
9.175933999999998,-10.328181999999998
-0.9268419999999988,-34.806196
2.9265179999999997,43.677814999999995
0.10215300000000127,1.0510230000000007
-14.436802,-2.9163850000000053
7.2152519999999996,-46.64955400000001
0.0860789999999998,4.397362999999999
-0.32390400000000064,46.270371
5.44933,-27.24894300000001
1.1991510000000005,25.571506999999997
-1.096509000000001,-3.5063849999999945
-5.382009999999999,-43.130022
2.1508140000000004,-0.8725890000000049
-9.754938,1.3653799999999876
16.640029000000002,51.657295000000005
-11.284052000000003,-32.831773
6.139078999999999,-10.164409000000006
6.4728270000000006,29.919951999999995
-18.392906999999997,6.772471999999993
-0.6407809999999999,-44.068269
-0.5640049999999999,12.499338999999992
18.994137000000002,-13.066783000000001
-16.518962000000002,13.543721000000005
-4.184405,-0.005321999999992499
6.137405,-10.911096999999998
3.024979,4.0821439999999996
7.518542,41.72354300000001
-11.434041,-32.630325
-0.29999699999999985,-12.960544999999996
12.66976,38.022187
-10.10136,-12.271179000000004
11.758455999999999,18.643032000000005
-15.784895,0.93351100000001
6.365758,-3.783931999999993
-1.8011619999999997,-31.594219999999993
3.464157,27.981431
6.350978,-33.680566
0.2650170000000003,44.207980000000006
-16.003559,-4.779550999999998
15.420274000000001,-21.670054000000007
-10.197420999999999,-25.025854999999993
8.809155,10.464593999999991
-1.0178709999999995,13.36746500000001
-8.570007,4.007184999999993
0.570945,11.20416200000001
7.918628000000001,9.775199
